Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM (64x12),LSRAM (20K),Math (18x18),Chip Globals,PLL
FIC_3_PERIPHERALS_0/CORE_I2C_C0_0_WRAPPER_1/COREI2C_C0_0/COREI2C_C0_0/Primitives,4,8,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CORE_I2C_C0_0_WRAPPER_1/Primitives,0,0,0,0,2,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/Primitives,31,24,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/Primitives,36,24,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/genblk2.tx_fifo/fifo_256x8_g5/Primitives,33,33,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/genblk2.tx_fifo/fifo_256x8_g5/ram256x8_g5/Primitives,2,0,36,36,0,0,0,1,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/genblk3.rx_fifo/fifo_256x8_g5/Primitives,31,33,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/genblk3.rx_fifo/fifo_256x8_g5/ram256x8_g5/Primitives,2,0,36,36,0,0,0,1,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/make_CLOCK_GEN/Primitives,24,19,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/make_RX/Primitives,64,39,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/uUART/make_TX/Primitives,30,23,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/APB_ARBITER_0/Primitives,36,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4000_0xxx_0/FIC_3_0x4000_0xxx_0/Primitives,8,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4000_0xxx_0/FIC_3_0x4000_0xxx_0/u_mux_p_to_b3/Primitives,60,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4xxx_xxxx_0/FIC_3_0x4xxx_xxxx_0/Primitives,4,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4xxx_xxxx_0/FIC_3_0x4xxx_xxxx_0/u_mux_p_to_b3/Primitives,46,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/Primitives,4,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/addr_mux_0/Primitives,215,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/apb_target_0/Primitives,6,37,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/common_mailbox_ram/Primitives,0,0,72,72,0,0,0,2,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h1.CH_H0_H1/Primitives,716,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h2.CH_H0_H2/Primitives,35,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h3.CH_H0_H3/Primitives,29,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h4.CH_H0_H4/Primitives,34,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h2.CH_H1_H2/Primitives,53,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h3.CH_H1_H3/Primitives,29,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h4.CH_H1_H4/Primitives,45,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h2_h3.CH_H2_H3/Primitives,38,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h2_h4.CH_H2_H4/Primitives,67,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h3_h4.CH_H3_H4/Primitives,86,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h0.h0_irq_module/Primitives,4,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h1.h1_irq_module/Primitives,4,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h2.h2_irq_module/Primitives,4,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h3.h3_irq_module/Primitives,7,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h4.h4_irq_module/Primitives,4,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/mb_addr_decoder/Primitives,48,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/PWM/corepwm_C0_0/Primitives,5,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/PWM/corepwm_C0_0/genblk3.corepwm_reg_if/Primitives,115,194,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/PWM/corepwm_C0_0/genblk5.genblk1.corepwm_timebase/Primitives,151,64,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/PWM/corepwm_C0_0/genblk6.corepwm_pwm_gen/Primitives,56,1,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/Primitives,3,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/UCC/Primitives,183,133,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/UCC/UCLKMUX1/Primitives,1,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/UCON/Primitives,7,0,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/URF/Primitives,77,43,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/URXF/Primitives,18,11,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/SPI_FOR_7_SEG_0/SPI_FOR_7_SEG_0/USPI/UTXF/Primitives,21,27,0,0,0,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A10_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A11_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A12_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A13_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A14_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A15_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A16_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A2_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A3_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A4_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A5_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A6_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A7_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A8_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A9_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ACT_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BG0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CKE0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CS0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ14_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ15_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ6_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ7_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ8_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ODT0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_RAM_RST_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO15_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO16_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO19_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO20_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO23_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO30_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO31_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO32_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO33_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO34_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO6_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/Primitives,11,0,0,0,0,6,0,0,0,0,0
MSS_WRAPPER_0/Primitives,4,0,0,0,22,0,0,0,0,0,0
Primitives/Primitives,8,0,0,0,34,0,0,0,0,0,0
